timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,latitude,human_activity_index,longitude,date,severity
2021-01-22 00:00:00,37.9,73,33,3.7,62,45.3703,77,-73.4692,2021-01-22,1.0
2021-01-22 01:00:00,19.7,47,36,0.5,62,44.6785,62,-72.2984,2021-01-22,1.0
2021-01-22 02:00:00,33.0,84,8,3.3,36,44.2596,19,-72.419,2021-01-22,1.0
2021-01-22 03:00:00,24.8,51,2,3.0,54,44.6557,45,-72.5485,2021-01-22,1.0
2021-01-22 04:00:00,38.8,27,36,1.1,64,45.2008,67,-73.7842,2021-01-22,1.0
2021-01-22 05:00:00,22.4,66,32,1.9,33,45.2405,37,-73.7494,2021-01-22,1.0
2021-01-22 06:00:00,36.2,69,31,3.5,37,44.7754,78,-72.3628,2021-01-22,1.0
2021-01-22 07:00:00,28.9,53,17,1.6,30,44.3662,16,-72.3411,2021-01-22,1.0
2021-01-22 08:00:00,19.6,23,5,4.3,55,45.8593,30,-73.1867,2021-01-22,1.0
2021-01-22 09:00:00,36.7,46,6,2.6,60,45.1947,87,-72.1097,2021-01-22,1.0
2021-01-22 10:00:00,29.3,75,2,1.9,61,45.5389,83,-72.0659,2021-01-22,1.0
2021-01-22 11:00:00,22.4,63,11,2.2,54,44.3266,43,-73.623,2021-01-22,1.0
2021-01-22 12:00:00,33.0,86,11,0.7,41,44.7404,53,-73.7998,2021-01-22,1.0
2021-01-22 13:00:00,26.9,66,28,0.8,31,44.3448,68,-72.4653,2021-01-22,1.0
2021-01-22 14:00:00,23.4,17,31,4.0,48,44.5518,76,-72.1301,2021-01-22,1.0
2021-01-22 15:00:00,30.6,13,10,4.3,55,45.5995,64,-73.102,2021-01-22,1.0
2021-01-22 16:00:00,18.4,62,12,3.7,80,44.7029,46,-72.1123,2021-01-22,1.0
2021-01-22 17:00:00,24.4,21,26,2.0,47,45.1198,79,-73.2469,2021-01-22,1.0
2021-01-22 18:00:00,25.7,79,28,1.5,57,45.2357,72,-73.3568,2021-01-22,1.0
2021-01-22 19:00:00,17.4,89,38,3.6,64,44.4644,42,-72.0021,2021-01-22,1.0
2021-01-22 20:00:00,29.3,60,31,4.5,49,45.1658,55,-72.757,2021-01-22,1.0
2021-01-22 21:00:00,37.7,61,31,0.9,62,44.0463,0,-73.8064,2021-01-22,1.0
2021-01-22 22:00:00,33.5,49,0,0.6,63,45.5944,71,-72.4865,2021-01-22,1.0
2021-01-22 23:00:00,36.9,81,26,3.2,73,45.5624,43,-73.2536,2021-01-22,1.0
2021-02-04 00:00:00,18.7,33,40,2.4,76,45.0558,55,-73.6371,2021-02-04,0.0
2021-02-04 01:00:00,34.4,52,39,4.4,49,45.4331,60,-72.3813,2021-02-04,0.0
2021-02-04 02:00:00,37.2,14,38,2.8,40,45.6596,19,-72.7905,2021-02-04,0.0
2021-02-04 03:00:00,29.9,32,6,4.7,49,44.832,98,-72.1547,2021-02-04,0.0
2021-02-04 04:00:00,29.3,85,21,4.6,61,44.5962,75,-73.7332,2021-02-04,0.0
2021-02-04 05:00:00,15.9,49,5,0.9,45,45.9731,81,-72.1776,2021-02-04,0.0
2021-02-04 06:00:00,30.9,85,37,0.9,39,44.903,22,-73.692,2021-02-04,0.0
2021-02-04 07:00:00,21.4,60,26,4.5,36,44.2319,46,-73.3777,2021-02-04,0.0
2021-02-04 08:00:00,37.9,36,29,1.3,69,44.3022,97,-73.854,2021-02-04,0.0
2021-02-04 09:00:00,23.5,25,34,3.9,48,45.7469,52,-73.317,2021-02-04,0.0
2021-02-04 10:00:00,17.2,24,30,1.6,72,44.2396,41,-73.5374,2021-02-04,0.0
2021-02-04 11:00:00,36.6,36,1,2.4,54,44.5343,40,-73.9348,2021-02-04,0.0
2021-02-04 12:00:00,19.5,10,18,2.1,41,45.6932,18,-73.8102,2021-02-04,0.0
2021-02-04 13:00:00,18.5,18,3,2.1,49,45.141,90,-72.7268,2021-02-04,0.0
2021-02-04 14:00:00,39.6,28,1,0.4,40,44.5319,74,-72.4988,2021-02-04,0.0
2021-02-04 15:00:00,29.6,67,0,0.2,32,44.3044,94,-72.8592,2021-02-04,0.0
2021-02-04 16:00:00,24.1,75,40,3.3,44,45.5014,72,-73.983,2021-02-04,0.0
2021-02-04 17:00:00,25.5,32,10,1.1,62,45.9108,82,-73.7537,2021-02-04,0.0
2021-02-04 18:00:00,19.0,49,7,2.1,48,45.1316,33,-72.6463,2021-02-04,0.0
2021-02-04 19:00:00,35.8,13,7,1.2,61,44.4633,43,-73.5611,2021-02-04,0.0
2021-02-04 20:00:00,26.0,80,37,4.0,56,45.9879,44,-73.0352,2021-02-04,0.0
2021-02-04 21:00:00,26.2,67,36,1.0,51,45.6596,92,-72.7928,2021-02-04,0.0
2021-02-04 22:00:00,29.4,41,16,0.6,74,44.4107,29,-72.0718,2021-02-04,0.0
2021-02-04 23:00:00,26.6,14,18,3.9,65,44.8748,50,-73.2334,2021-02-04,0.0
2021-02-15 00:00:00,20.6,69,6,1.1,53,44.7066,17,-72.1456,2021-02-15,0.0
2021-02-15 01:00:00,36.1,28,38,0.4,74,45.6668,96,-72.2789,2021-02-15,0.0
2021-02-15 02:00:00,25.0,53,23,1.2,69,44.1156,10,-72.8937,2021-02-15,0.0
2021-02-15 03:00:00,29.6,87,17,1.8,57,45.3058,51,-72.3482,2021-02-15,0.0
2021-02-15 04:00:00,21.2,61,37,4.3,45,44.0879,68,-72.1818,2021-02-15,0.0
2021-02-15 05:00:00,35.0,60,37,2.7,75,45.576,36,-73.0597,2021-02-15,0.0
2021-02-15 06:00:00,18.7,15,4,1.1,69,45.3979,91,-72.0098,2021-02-15,0.0
2021-02-15 07:00:00,22.7,64,32,2.2,54,44.2143,6,-73.4987,2021-02-15,0.0
2021-02-15 08:00:00,15.8,35,20,0.8,70,45.0101,73,-73.7362,2021-02-15,0.0
2021-02-15 09:00:00,29.4,85,17,4.6,60,45.2707,19,-72.257,2021-02-15,0.0
2021-02-15 10:00:00,23.3,18,24,0.5,70,45.2816,88,-73.23,2021-02-15,0.0
2021-02-15 11:00:00,35.0,13,28,0.5,74,44.6508,37,-73.5621,2021-02-15,0.0
2021-02-15 12:00:00,38.1,17,9,4.1,76,44.9286,10,-72.5524,2021-02-15,0.0
2021-02-15 13:00:00,22.7,36,11,1.9,52,44.9883,53,-72.0868,2021-02-15,0.0
2021-02-15 14:00:00,31.6,41,37,5.0,75,45.5603,31,-73.7393,2021-02-15,0.0
2021-02-15 15:00:00,36.4,61,24,3.6,79,44.0655,8,-72.4566,2021-02-15,0.0
2021-02-15 16:00:00,16.9,46,1,2.1,59,45.2356,84,-73.6749,2021-02-15,0.0
2021-02-15 17:00:00,20.8,89,21,4.7,74,45.4813,97,-73.2831,2021-02-15,0.0
2021-02-15 18:00:00,33.4,57,17,5.0,36,44.744,71,-73.0156,2021-02-15,0.0
2021-02-15 19:00:00,33.5,59,10,3.1,42,45.064,53,-73.0916,2021-02-15,0.0
2021-02-15 20:00:00,38.4,37,38,4.7,45,45.0091,2,-73.4617,2021-02-15,0.0
2021-02-15 21:00:00,32.5,11,8,4.4,38,44.521,91,-72.1508,2021-02-15,0.0
2021-02-15 22:00:00,21.2,43,36,0.0,32,44.7792,16,-72.4711,2021-02-15,0.0
2021-02-15 23:00:00,21.1,24,15,4.7,71,45.4145,87,-72.0108,2021-02-15,0.0
2021-03-05 00:00:00,19.4,59,17,1.5,36,44.3889,100,-73.1898,2021-03-05,1.0
2021-03-05 01:00:00,16.5,17,7,4.6,32,45.1209,40,-72.9461,2021-03-05,1.0
2021-03-05 02:00:00,33.0,65,20,4.8,52,45.936,20,-72.625,2021-03-05,1.0
2021-03-05 03:00:00,39.7,51,36,0.0,65,45.0367,78,-73.7475,2021-03-05,1.0
2021-03-05 04:00:00,37.6,84,37,3.1,61,44.1527,23,-72.4641,2021-03-05,1.0
2021-03-05 05:00:00,37.6,44,31,4.6,47,44.0752,3,-72.4258,2021-03-05,1.0
2021-03-05 06:00:00,17.4,22,39,0.4,30,45.7606,21,-73.8317,2021-03-05,1.0
2021-03-05 07:00:00,35.6,62,16,1.1,57,44.5059,62,-73.5105,2021-03-05,1.0
2021-03-05 08:00:00,35.1,35,22,1.0,72,45.8972,66,-72.4666,2021-03-05,1.0
2021-03-05 09:00:00,36.0,86,9,1.2,33,44.012,14,-73.5941,2021-03-05,1.0
2021-03-05 10:00:00,23.9,73,37,4.0,31,45.4861,23,-72.9721,2021-03-05,1.0
2021-03-05 11:00:00,26.2,59,15,1.4,47,45.9089,88,-73.9957,2021-03-05,1.0
2021-03-05 12:00:00,30.9,54,31,0.1,35,45.0311,20,-73.3715,2021-03-05,1.0
2021-03-05 13:00:00,18.8,49,11,4.3,78,44.431,5,-72.062,2021-03-05,1.0
2021-03-05 14:00:00,29.5,54,23,4.4,47,44.5143,38,-73.9302,2021-03-05,1.0
2021-03-05 15:00:00,15.2,49,40,1.8,40,44.7034,67,-73.5689,2021-03-05,1.0
2021-03-05 16:00:00,29.4,41,9,3.4,36,45.8301,21,-73.275,2021-03-05,1.0
2021-03-05 17:00:00,21.4,62,25,0.2,77,44.9628,80,-72.9028,2021-03-05,1.0
2021-03-05 18:00:00,27.4,38,2,1.2,80,44.5588,63,-72.4748,2021-03-05,1.0
2021-03-05 19:00:00,36.8,70,29,4.7,53,45.9537,48,-73.7694,2021-03-05,1.0
2021-03-05 20:00:00,16.0,46,33,0.4,43,45.8075,93,-72.881,2021-03-05,1.0
2021-03-05 21:00:00,39.7,65,12,1.9,64,45.8443,40,-72.3153,2021-03-05,1.0
2021-03-05 22:00:00,16.4,52,2,1.5,55,44.2229,76,-73.5606,2021-03-05,1.0
2021-03-05 23:00:00,19.6,29,22,2.6,46,44.1043,27,-72.1264,2021-03-05,1.0
2021-03-08 00:00:00,34.5,17,33,4.0,59,45.144,40,-72.4067,2021-03-08,1.0
2021-03-08 01:00:00,26.3,82,15,4.9,67,45.5584,12,-73.5288,2021-03-08,1.0
2021-03-08 02:00:00,33.2,65,30,1.0,38,45.5399,81,-73.4795,2021-03-08,1.0
2021-03-08 03:00:00,36.1,57,31,3.5,50,45.8477,10,-72.2621,2021-03-08,1.0
2021-03-08 04:00:00,21.9,20,11,1.3,51,44.8189,85,-72.5871,2021-03-08,1.0
2021-03-08 05:00:00,27.6,79,37,3.9,80,45.2049,30,-72.7929,2021-03-08,1.0
2021-03-08 06:00:00,34.8,64,13,4.7,55,44.7222,56,-73.666,2021-03-08,1.0
2021-03-08 07:00:00,21.3,34,19,0.9,63,44.3931,30,-72.81,2021-03-08,1.0
2021-03-08 08:00:00,36.4,62,18,1.7,34,44.7172,38,-72.5703,2021-03-08,1.0
2021-03-08 09:00:00,37.3,68,18,4.2,50,45.0372,15,-72.1826,2021-03-08,1.0
2021-03-08 10:00:00,20.9,41,19,4.1,31,44.1636,0,-72.7392,2021-03-08,1.0
2021-03-08 11:00:00,15.8,67,39,4.1,66,45.3114,11,-72.0373,2021-03-08,1.0
2021-03-08 12:00:00,32.6,33,32,0.2,69,45.1333,98,-73.7196,2021-03-08,1.0
2021-03-08 13:00:00,18.2,12,24,3.1,38,45.652,40,-72.2213,2021-03-08,1.0
2021-03-08 14:00:00,21.5,88,19,1.2,51,44.1106,93,-72.0234,2021-03-08,1.0
2021-03-08 15:00:00,24.7,88,32,3.4,54,44.317,65,-72.4097,2021-03-08,1.0
2021-03-08 16:00:00,25.0,43,39,0.3,80,44.3136,99,-72.6821,2021-03-08,1.0
2021-03-08 17:00:00,20.4,71,8,4.4,55,44.946,36,-73.6986,2021-03-08,1.0
2021-03-08 18:00:00,25.4,33,23,0.1,51,45.9514,34,-72.1652,2021-03-08,1.0
2021-03-08 19:00:00,37.1,34,17,1.8,30,45.4517,99,-72.1449,2021-03-08,1.0
2021-03-08 20:00:00,27.2,34,24,3.9,59,44.5177,0,-72.5312,2021-03-08,1.0
2021-03-08 21:00:00,25.9,10,17,2.6,33,44.0113,100,-73.2689,2021-03-08,1.0
2021-03-08 22:00:00,15.2,52,2,2.7,52,44.8685,88,-73.8972,2021-03-08,1.0
2021-03-08 23:00:00,25.8,17,38,4.8,40,44.0348,95,-72.5679,2021-03-08,1.0
2021-03-10 00:00:00,18.5,16,17,4.7,44,45.292,59,-72.4847,2021-03-10,0.0
2021-03-10 01:00:00,35.3,12,38,1.9,77,44.2562,79,-73.5218,2021-03-10,0.0
2021-03-10 02:00:00,15.0,48,22,0.6,53,44.7646,21,-73.4823,2021-03-10,0.0
2021-03-10 03:00:00,33.5,28,40,3.1,70,44.0623,95,-73.7066,2021-03-10,0.0
2021-03-10 04:00:00,17.8,32,5,4.9,59,45.9524,23,-72.655,2021-03-10,0.0
2021-03-10 05:00:00,20.4,34,32,4.5,58,44.0552,52,-72.6678,2021-03-10,0.0
2021-03-10 06:00:00,30.1,55,39,0.0,73,44.937,20,-72.0514,2021-03-10,0.0
2021-03-10 07:00:00,35.6,84,5,2.3,39,45.1707,36,-73.1993,2021-03-10,0.0
2021-03-10 08:00:00,17.9,15,37,4.2,33,44.2903,85,-73.8335,2021-03-10,0.0
2021-03-10 09:00:00,37.1,53,3,1.3,62,45.8472,97,-72.2107,2021-03-10,0.0
2021-03-10 10:00:00,22.4,47,16,2.6,50,45.8422,22,-72.3369,2021-03-10,0.0
2021-03-10 11:00:00,26.8,89,22,4.7,35,45.6021,63,-72.3882,2021-03-10,0.0
2021-03-10 12:00:00,18.2,10,26,2.3,70,44.1113,24,-73.6921,2021-03-10,0.0
2021-03-10 13:00:00,24.0,56,6,1.4,32,44.3389,77,-72.7393,2021-03-10,0.0
2021-03-10 14:00:00,19.1,64,37,3.5,58,44.3088,54,-73.6995,2021-03-10,0.0
2021-03-10 15:00:00,16.6,79,14,0.2,34,45.3482,90,-72.8918,2021-03-10,0.0
2021-03-10 16:00:00,30.6,62,40,4.4,78,45.9462,6,-73.8398,2021-03-10,0.0
2021-03-10 17:00:00,23.0,53,14,3.5,64,45.7671,62,-72.4527,2021-03-10,0.0
2021-03-10 18:00:00,34.3,13,23,4.8,74,45.1102,66,-72.0817,2021-03-10,0.0
2021-03-10 19:00:00,33.3,53,29,3.7,38,44.9297,3,-72.2294,2021-03-10,0.0
2021-03-10 20:00:00,20.0,77,25,4.1,46,45.1293,61,-73.9892,2021-03-10,0.0
2021-03-10 21:00:00,35.4,90,22,2.3,70,44.7883,21,-73.4289,2021-03-10,0.0
2021-03-10 22:00:00,33.0,84,10,2.4,73,45.1242,53,-72.3048,2021-03-10,0.0
2021-03-10 23:00:00,30.9,77,17,0.8,37,44.775,31,-72.8139,2021-03-10,0.0
2021-03-17 00:00:00,33.0,56,27,1.4,64,44.808,35,-72.4981,2021-03-17,2.0
2021-03-17 01:00:00,17.4,75,27,1.7,59,44.6778,54,-72.2444,2021-03-17,2.0
2021-03-17 02:00:00,21.6,44,9,4.2,33,44.4212,93,-73.7564,2021-03-17,2.0
2021-03-17 03:00:00,39.2,86,4,0.4,39,45.3818,36,-72.0162,2021-03-17,2.0
2021-03-17 04:00:00,33.6,76,30,1.7,50,44.2058,5,-73.4302,2021-03-17,2.0
2021-03-17 05:00:00,24.8,90,11,1.6,50,45.8273,35,-73.878,2021-03-17,2.0
2021-03-17 06:00:00,24.1,82,34,1.0,43,45.5678,59,-73.5379,2021-03-17,2.0
2021-03-17 07:00:00,22.2,30,19,3.7,44,44.5748,14,-73.2045,2021-03-17,2.0
2021-03-17 08:00:00,37.6,69,5,0.3,61,45.317,35,-72.882,2021-03-17,2.0
2021-03-17 09:00:00,24.8,33,32,3.9,48,44.2791,34,-73.7234,2021-03-17,2.0
2021-03-17 10:00:00,36.0,12,29,0.5,73,44.8654,70,-73.1943,2021-03-17,2.0
2021-03-17 11:00:00,23.2,33,40,3.5,80,45.1429,75,-73.6519,2021-03-17,2.0
2021-03-17 12:00:00,18.1,86,21,3.2,75,44.5862,39,-73.4543,2021-03-17,2.0
2021-03-17 13:00:00,26.1,31,26,4.2,72,45.5025,99,-72.9656,2021-03-17,2.0
2021-03-17 14:00:00,15.1,73,26,2.7,44,44.7213,46,-73.6376,2021-03-17,2.0
2021-03-17 15:00:00,24.7,73,14,3.1,53,45.049,41,-73.4125,2021-03-17,2.0
2021-03-17 16:00:00,36.3,32,3,4.3,39,44.8578,88,-73.1877,2021-03-17,2.0
2021-03-17 17:00:00,15.6,69,11,0.5,34,44.7213,82,-73.3176,2021-03-17,2.0
2021-03-17 18:00:00,20.0,24,18,2.5,39,44.7032,25,-73.8034,2021-03-17,2.0
2021-03-17 19:00:00,33.2,74,20,0.7,56,45.2607,30,-72.046,2021-03-17,2.0
2021-03-17 20:00:00,35.5,43,5,1.4,52,45.7538,54,-73.7928,2021-03-17,2.0
2021-03-17 21:00:00,20.2,70,33,3.6,41,44.7121,65,-72.5037,2021-03-17,2.0
2021-03-17 22:00:00,31.0,22,10,1.8,80,45.2293,4,-72.1799,2021-03-17,2.0
2021-03-17 23:00:00,29.1,83,16,3.8,34,45.4408,43,-73.0488,2021-03-17,2.0
2021-03-23 00:00:00,32.6,88,8,3.5,48,45.7474,76,-72.5127,2021-03-23,1.0
2021-03-23 01:00:00,31.9,50,36,3.5,60,45.2844,0,-73.1854,2021-03-23,1.0
2021-03-23 02:00:00,18.0,50,19,1.7,53,44.8471,71,-73.6252,2021-03-23,1.0
2021-03-23 03:00:00,16.5,83,39,3.2,72,44.5776,23,-72.5962,2021-03-23,1.0
2021-03-23 04:00:00,26.4,44,31,1.4,34,45.3392,44,-73.027,2021-03-23,1.0
2021-03-23 05:00:00,33.5,14,15,2.2,32,45.5289,0,-72.5401,2021-03-23,1.0
2021-03-23 06:00:00,24.6,78,37,1.7,57,45.6138,44,-73.8386,2021-03-23,1.0
2021-03-23 07:00:00,23.2,24,19,3.5,39,45.1731,57,-73.4385,2021-03-23,1.0
2021-03-23 08:00:00,20.2,74,31,2.3,42,44.5278,70,-72.6932,2021-03-23,1.0
2021-03-23 09:00:00,24.2,25,5,0.3,79,45.5372,28,-72.4515,2021-03-23,1.0
2021-03-23 10:00:00,38.3,85,34,4.7,70,45.9331,70,-72.9121,2021-03-23,1.0
2021-03-23 11:00:00,26.4,42,1,0.2,34,45.7857,49,-73.9763,2021-03-23,1.0
2021-03-23 12:00:00,38.7,36,39,0.3,61,44.1553,74,-73.4859,2021-03-23,1.0
2021-03-23 13:00:00,27.1,84,17,0.3,36,44.4113,19,-72.1167,2021-03-23,1.0
2021-03-23 14:00:00,18.1,63,34,0.5,76,44.7687,83,-72.3466,2021-03-23,1.0
2021-03-23 15:00:00,19.2,69,18,0.7,79,44.5624,40,-72.1402,2021-03-23,1.0
2021-03-23 16:00:00,23.7,84,26,2.1,32,44.7212,56,-73.5736,2021-03-23,1.0
2021-03-23 17:00:00,33.3,72,27,0.5,56,44.7358,80,-73.5822,2021-03-23,1.0
2021-03-23 18:00:00,20.0,59,10,1.3,40,44.4277,87,-73.4858,2021-03-23,1.0
2021-03-23 19:00:00,33.1,21,5,4.3,35,45.1477,51,-72.3728,2021-03-23,1.0
2021-03-23 20:00:00,36.8,25,5,4.4,51,45.4933,66,-73.9363,2021-03-23,1.0
2021-03-23 21:00:00,16.6,35,13,4.3,53,45.2386,49,-73.4711,2021-03-23,1.0
2021-03-23 22:00:00,37.1,70,22,1.2,40,45.3277,61,-72.409,2021-03-23,1.0
2021-03-23 23:00:00,20.3,82,7,3.0,64,45.3534,63,-72.5488,2021-03-23,1.0
2021-03-24 00:00:00,29.5,10,32,2.8,53,44.1313,100,-72.991,2021-03-24,1.0
2021-03-24 01:00:00,34.0,84,14,1.2,49,45.5783,100,-72.3265,2021-03-24,1.0
2021-03-24 02:00:00,33.1,12,4,4.7,33,44.0464,1,-73.9076,2021-03-24,1.0
2021-03-24 03:00:00,39.6,33,40,0.4,76,44.4822,85,-73.7153,2021-03-24,1.0
2021-03-24 04:00:00,22.3,29,5,2.8,40,45.1446,19,-72.1135,2021-03-24,1.0
2021-03-24 05:00:00,19.3,30,6,2.6,61,45.6098,33,-72.2981,2021-03-24,1.0
2021-03-24 06:00:00,25.8,28,8,0.5,75,45.076,23,-73.7044,2021-03-24,1.0
2021-03-24 07:00:00,19.9,10,30,4.9,74,44.1239,48,-73.2809,2021-03-24,1.0
2021-03-24 08:00:00,30.4,14,40,1.3,71,45.6367,74,-73.3397,2021-03-24,1.0
2021-03-24 09:00:00,39.1,47,5,0.4,76,44.6155,80,-73.1648,2021-03-24,1.0
2021-03-24 10:00:00,20.6,43,29,2.6,72,44.9377,58,-73.873,2021-03-24,1.0
2021-03-24 11:00:00,38.6,88,26,3.7,58,45.6021,62,-72.77,2021-03-24,1.0
2021-03-24 12:00:00,38.8,84,7,3.6,63,44.7236,22,-72.5421,2021-03-24,1.0
2021-03-24 13:00:00,25.2,39,17,4.0,42,44.9086,74,-73.4234,2021-03-24,1.0
2021-03-24 14:00:00,25.4,85,10,1.0,46,45.5977,43,-73.2166,2021-03-24,1.0
2021-03-24 15:00:00,34.3,52,23,4.8,55,44.7415,92,-73.1813,2021-03-24,1.0
2021-03-24 16:00:00,26.5,88,18,3.9,51,44.4475,72,-73.1072,2021-03-24,1.0
2021-03-24 17:00:00,15.2,52,13,2.3,37,45.8322,15,-73.5057,2021-03-24,1.0
2021-03-24 18:00:00,18.1,65,12,4.0,37,45.519,97,-73.2369,2021-03-24,1.0
2021-03-24 19:00:00,22.8,40,37,4.3,77,44.6142,10,-73.7983,2021-03-24,1.0
2021-03-24 20:00:00,15.8,19,14,1.1,38,44.8492,7,-72.6796,2021-03-24,1.0
2021-03-24 21:00:00,28.3,71,34,2.5,80,45.792,69,-72.0074,2021-03-24,1.0
2021-03-24 22:00:00,37.9,54,26,4.8,57,44.3316,50,-72.2257,2021-03-24,1.0
2021-03-24 23:00:00,17.5,37,14,3.3,55,45.5228,10,-73.9737,2021-03-24,1.0
2021-03-27 00:00:00,27.0,21,33,2.3,70,44.5472,25,-73.8322,2021-03-27,0.0
2021-03-27 01:00:00,17.3,63,29,0.2,79,45.6203,68,-73.5369,2021-03-27,0.0
2021-03-27 02:00:00,32.5,74,34,2.0,68,44.7513,18,-72.1859,2021-03-27,0.0
2021-03-27 03:00:00,18.6,67,15,4.5,74,44.5577,42,-72.397,2021-03-27,0.0
2021-03-27 04:00:00,15.8,65,7,2.8,51,45.4414,78,-72.6038,2021-03-27,0.0
2021-03-27 05:00:00,19.2,19,4,0.8,57,45.1704,12,-72.7991,2021-03-27,0.0
2021-03-27 06:00:00,16.8,73,6,4.0,54,45.0962,72,-73.9417,2021-03-27,0.0
2021-03-27 07:00:00,18.7,39,22,2.3,72,44.3868,29,-73.2291,2021-03-27,0.0
2021-03-27 08:00:00,29.9,54,14,4.2,53,44.7644,99,-73.2966,2021-03-27,0.0
2021-03-27 09:00:00,28.5,44,10,3.8,54,45.5606,100,-73.7031,2021-03-27,0.0
2021-03-27 10:00:00,18.8,77,3,0.1,58,45.6599,21,-72.3747,2021-03-27,0.0
2021-03-27 11:00:00,20.1,23,31,1.7,53,45.4556,75,-73.0449,2021-03-27,0.0
2021-03-27 12:00:00,19.3,57,4,1.7,59,44.3546,68,-73.51,2021-03-27,0.0
2021-03-27 13:00:00,38.5,84,21,2.8,79,45.9579,39,-72.5128,2021-03-27,0.0
2021-03-27 14:00:00,21.2,25,32,1.9,67,44.4494,51,-73.8408,2021-03-27,0.0
2021-03-27 15:00:00,17.3,19,12,1.1,39,45.614,47,-72.2297,2021-03-27,0.0
2021-03-27 16:00:00,17.2,64,10,2.3,73,45.5742,79,-73.1819,2021-03-27,0.0
2021-03-27 17:00:00,38.8,16,34,1.3,79,45.6651,78,-72.1803,2021-03-27,0.0
2021-03-27 18:00:00,33.6,68,30,2.2,32,44.1931,56,-73.1409,2021-03-27,0.0
2021-03-27 19:00:00,33.3,84,25,0.8,32,44.252,73,-72.2966,2021-03-27,0.0
2021-03-27 20:00:00,19.1,29,23,2.3,73,44.7049,10,-72.6626,2021-03-27,0.0
2021-03-27 21:00:00,17.1,81,9,3.0,65,45.5581,64,-73.4953,2021-03-27,0.0
2021-03-27 22:00:00,16.9,42,10,1.7,79,45.2475,95,-72.567,2021-03-27,0.0
2021-03-27 23:00:00,19.4,13,13,2.4,56,44.1432,20,-72.4691,2021-03-27,0.0
2021-03-30 00:00:00,39.9,48,40,0.5,62,44.2115,87,-72.699,2021-03-30,0.0
2021-03-30 01:00:00,22.5,72,28,3.6,53,44.1238,69,-73.1152,2021-03-30,0.0
2021-03-30 02:00:00,32.6,76,8,2.8,62,44.0313,86,-72.4238,2021-03-30,0.0
2021-03-30 03:00:00,35.6,65,39,0.5,79,45.569,5,-73.7695,2021-03-30,0.0
2021-03-30 04:00:00,21.5,47,22,3.4,74,44.2552,84,-72.7526,2021-03-30,0.0
2021-03-30 05:00:00,19.9,70,18,0.2,49,45.3298,24,-73.5358,2021-03-30,0.0
2021-03-30 06:00:00,30.9,77,12,1.2,55,45.4534,57,-72.2873,2021-03-30,0.0
2021-03-30 07:00:00,23.6,23,5,0.4,37,44.2961,37,-73.8057,2021-03-30,0.0
2021-03-30 08:00:00,23.1,90,18,2.7,60,45.9783,79,-73.9227,2021-03-30,0.0
2021-03-30 09:00:00,18.6,65,11,2.8,74,45.1444,51,-72.0968,2021-03-30,0.0
2021-03-30 10:00:00,23.5,55,7,3.7,31,44.9867,66,-72.0085,2021-03-30,0.0
2021-03-30 11:00:00,26.6,20,11,3.7,41,44.1258,67,-72.9558,2021-03-30,0.0
2021-03-30 12:00:00,29.6,83,6,2.2,43,45.5651,67,-73.8084,2021-03-30,0.0
2021-03-30 13:00:00,22.1,89,23,3.2,48,44.9667,48,-72.8851,2021-03-30,0.0
2021-03-30 14:00:00,36.7,41,29,0.2,40,45.6261,17,-72.7987,2021-03-30,0.0
2021-03-30 15:00:00,33.5,51,29,3.2,50,44.19,27,-72.9492,2021-03-30,0.0
2021-03-30 16:00:00,31.4,49,3,3.3,62,44.7156,98,-72.9836,2021-03-30,0.0
2021-03-30 17:00:00,19.2,77,6,1.5,65,45.2298,39,-73.1517,2021-03-30,0.0
2021-03-30 18:00:00,38.7,89,38,5.0,73,45.9226,93,-72.4777,2021-03-30,0.0
2021-03-30 19:00:00,39.0,33,28,1.6,66,45.0911,73,-72.5118,2021-03-30,0.0
2021-03-30 20:00:00,36.7,46,10,4.7,56,44.3946,87,-72.5359,2021-03-30,0.0
2021-03-30 21:00:00,30.8,20,30,1.9,63,45.1057,88,-72.5867,2021-03-30,0.0
2021-03-30 22:00:00,37.7,39,11,4.1,58,45.8767,52,-73.4194,2021-03-30,0.0
2021-03-30 23:00:00,17.3,73,7,3.6,67,44.3894,55,-72.1336,2021-03-30,0.0
2021-04-22 00:00:00,17.1,66,22,5.0,55,45.5921,91,-73.6224,2021-04-22,2.0
2021-04-22 01:00:00,26.8,34,7,4.8,34,45.0155,30,-73.1598,2021-04-22,2.0
2021-04-22 02:00:00,25.9,87,21,4.6,70,45.6844,19,-72.0799,2021-04-22,2.0
2021-04-22 03:00:00,35.3,30,23,5.0,35,45.2295,60,-72.8743,2021-04-22,2.0
2021-04-22 04:00:00,25.9,32,3,3.1,42,45.7357,1,-72.4888,2021-04-22,2.0
2021-04-22 05:00:00,16.5,60,38,0.6,36,44.3372,84,-73.3045,2021-04-22,2.0
2021-04-22 06:00:00,18.7,26,14,1.9,69,44.0109,86,-73.6965,2021-04-22,2.0
2021-04-22 07:00:00,32.3,38,0,2.4,33,44.3366,50,-73.2684,2021-04-22,2.0
2021-04-22 08:00:00,28.7,61,17,3.2,66,45.0098,2,-72.7755,2021-04-22,2.0
2021-04-22 09:00:00,25.0,69,25,4.7,31,45.8011,24,-73.8906,2021-04-22,2.0
